FROMDATE,TODATE,DAYPART,CHANNEL,PIVOT_SEQ,PIVOT_HDR1,PIVOT_DATA1
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,6,DayPart 2:Star Plus,2253
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,7,DayPart 2:SONY ENTERTAINMENT TV,719
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,8,DayPart 2:Colors Viacom18,2112
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,9,DayPart 3:Z Zee TV,4471
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,10,DayPart 3:Star Plus,1706
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,11,DayPart 3:SONY ENTERTAINMENT TV,850
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,12,DayPart 3:Colors Viacom18,2049
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,13,DayPart 4:Z Zee TV,4907
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,14,DayPart 4:Star Plus,1854
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,15,DayPart 4:SONY ENTERTAINMENT TV,1344
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,16,DayPart 4:Colors Viacom18,1731
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,17,DayPart 5:Z Zee TV,5115
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,18,DayPart 5:Star Plus,2360
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,19,DayPart 5:SONY ENTERTAINMENT TV,1662
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,20,DayPart 5:Colors Viacom18,1718
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,21,DayPart 6:Z Zee TV,5333
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,22,DayPart 6:Star Plus,2296
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,23,DayPart 6:SONY ENTERTAINMENT TV,1342
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,24,DayPart 6:Colors Viacom18,1740
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,25,DayPart 7:Z Zee TV,5045
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,26,DayPart 7:Star Plus,2660
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,27,DayPart 7:SONY ENTERTAINMENT TV,2035
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,28,DayPart 7:Colors Viacom18,2244
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,29,DayPart 8:Z Zee TV,5649
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,30,DayPart 8:Star Plus,2872
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,31,DayPart 8:SONY ENTERTAINMENT TV,1963
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,32,DayPart 8:Colors Viacom18,2069
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,33,DayPart 9:Z Zee TV,6829
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,34,DayPart 9:Star Plus,3997
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,35,DayPart 9:SONY ENTERTAINMENT TV,1840
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,36,DayPart 9:Colors Viacom18,1767
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,37,DayPart 10:Z Zee TV,8972
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,38,DayPart 10:Star Plus,3503
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,39,DayPart 10:SONY ENTERTAINMENT TV,1545
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,40,DayPart 10:Colors Viacom18,1913
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,41,DayPart 11:Z Zee TV,72
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,42,DayPart 11:Star Plus,61
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,43,DayPart 11:SONY ENTERTAINMENT TV,26
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,44,DayPart 11:Colors Viacom18,21
9/7/2014,9/13/2014,DayPart 10,Star Plus,1,DayPart 1:Z Zee TV,2996
9/7/2014,9/13/2014,DayPart 10,Star Plus,2,DayPart 1:Star Plus,6538
9/7/2014,9/13/2014,DayPart 10,Star Plus,3,DayPart 1:SONY ENTERTAINMENT TV,758
9/7/2014,9/13/2014,DayPart 10,Star Plus,4,DayPart 1:Colors Viacom18,2435
9/7/2014,9/13/2014,DayPart 10,Star Plus,5,DayPart 2:Z Zee TV,3560
9/7/2014,9/13/2014,DayPart 10,Star Plus,6,DayPart 2:Star Plus,6487
9/7/2014,9/13/2014,DayPart 10,Star Plus,7,DayPart 2:SONY ENTERTAINMENT TV,1006
9/7/2014,9/13/2014,DayPart 10,Star Plus,8,DayPart 2:Colors Viacom18,3688
9/7/2014,9/13/2014,DayPart 10,Star Plus,9,DayPart 3:Z Zee TV,4451
9/7/2014,9/13/2014,DayPart 10,Star Plus,10,DayPart 3:Star Plus,6001
9/7/2014,9/13/2014,DayPart 10,Star Plus,11,DayPart 3:SONY ENTERTAINMENT TV,1504
9/7/2014,9/13/2014,DayPart 10,Star Plus,12,DayPart 3:Colors Viacom18,3686
9/7/2014,9/13/2014,DayPart 10,Star Plus,13,DayPart 4:Z Zee TV,5351
9/7/2014,9/13/2014,DayPart 10,Star Plus,14,DayPart 4:Star Plus,5995
9/7/2014,9/13/2014,DayPart 10,Star Plus,15,DayPart 4:SONY ENTERTAINMENT TV,2471
9/7/2014,9/13/2014,DayPart 10,Star Plus,16,DayPart 4:Colors Viacom18,3239
9/7/2014,9/13/2014,DayPart 10,Star Plus,17,DayPart 5:Z Zee TV,5864
9/7/2014,9/13/2014,DayPart 10,Star Plus,18,DayPart 5:Star Plus,7141
9/7/2014,9/13/2014,DayPart 10,Star Plus,19,DayPart 5:SONY ENTERTAINMENT TV,2829
9/7/2014,9/13/2014,DayPart 10,Star Plus,20,DayPart 5:Colors Viacom18,3381
9/7/2014,9/13/2014,DayPart 10,Star Plus,21,DayPart 6:Z Zee TV,5934
9/7/2014,9/13/2014,DayPart 10,Star Plus,22,DayPart 6:Star Plus,7530
9/7/2014,9/13/2014,DayPart 10,Star Plus,23,DayPart 6:SONY ENTERTAINMENT TV,2412
9/7/2014,9/13/2014,DayPart 10,Star Plus,24,DayPart 6:Colors Viacom18,3338
9/7/2014,9/13/2014,DayPart 10,Star Plus,25,DayPart 7:Z Zee TV,4976
9/7/2014,9/13/2014,DayPart 10,Star Plus,26,DayPart 7:Star Plus,8664
9/7/2014,9/13/2014,DayPart 10,Star Plus,27,DayPart 7:SONY ENTERTAINMENT TV,2609
9/7/2014,9/13/2014,DayPart 10,Star Plus,28,DayPart 7:Colors Viacom18,4520
9/7/2014,9/13/2014,DayPart 10,Star Plus,29,DayPart 8:Z Zee TV,5420
9/7/2014,9/13/2014,DayPart 10,Star Plus,30,DayPart 8:Star Plus,10607
9/7/2014,9/13/2014,DayPart 10,Star Plus,31,DayPart 8:SONY ENTERTAINMENT TV,2747
9/7/2014,9/13/2014,DayPart 10,Star Plus,32,DayPart 8:Colors Viacom18,4498
9/7/2014,9/13/2014,DayPart 10,Star Plus,33,DayPart 9:Z Zee TV,4178
9/7/2014,9/13/2014,DayPart 10,Star Plus,34,DayPart 9:Star Plus,13965
9/7/2014,9/13/2014,DayPart 10,Star Plus,35,DayPart 9:SONY ENTERTAINMENT TV,2385
9/7/2014,9/13/2014,DayPart 10,Star Plus,36,DayPart 9:Colors Viacom18,3859
9/7/2014,9/13/2014,DayPart 10,Star Plus,37,DayPart 10:Z Zee TV,3503
9/7/2014,9/13/2014,DayPart 10,Star Plus,38,DayPart 10:Star Plus,15169
9/7/2014,9/13/2014,DayPart 10,Star Plus,39,DayPart 10:SONY ENTERTAINMENT TV,1625
9/7/2014,9/13/2014,DayPart 10,Star Plus,40,DayPart 10:Colors Viacom18,2779
9/7/2014,9/13/2014,DayPart 10,Star Plus,41,DayPart 11:Z Zee TV,49
9/7/2014,9/13/2014,DayPart 10,Star Plus,42,DayPart 11:Star Plus,266
9/7/2014,9/13/2014,DayPart 10,Star Plus,43,DayPart 11:SONY ENTERTAINMENT TV,45
9/7/2014,9/13/2014,DayPart 10,Star Plus,44,DayPart 11:Colors Viacom18,29
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,1,DayPart 1:Z Zee TV,1090
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,2,DayPart 1:Star Plus,1461
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,3,DayPart 1:SONY ENTERTAINMENT TV,704
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,4,DayPart 1:Colors Viacom18,1243
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,5,DayPart 2:Z Zee TV,1242
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,6,DayPart 2:Star Plus,1527
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,7,DayPart 2:SONY ENTERTAINMENT TV,920
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,8,DayPart 2:Colors Viacom18,1467
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,9,DayPart 3:Z Zee TV,1727
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,10,DayPart 3:Star Plus,1322
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,11,DayPart 3:SONY ENTERTAINMENT TV,1235
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,12,DayPart 3:Colors Viacom18,1470
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,13,DayPart 4:Z Zee TV,2007
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,14,DayPart 4:Star Plus,1271
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,15,DayPart 4:SONY ENTERTAINMENT TV,1784
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,16,DayPart 4:Colors Viacom18,1260
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,17,DayPart 5:Z Zee TV,2147
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,18,DayPart 5:Star Plus,1552
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,19,DayPart 5:SONY ENTERTAINMENT TV,2701
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,20,DayPart 5:Colors Viacom18,1297
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,21,DayPart 6:Z Zee TV,2150
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,22,DayPart 6:Star Plus,1730
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,23,DayPart 6:SONY ENTERTAINMENT TV,2288
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,24,DayPart 6:Colors Viacom18,1152
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,25,DayPart 7:Z Zee TV,1541
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,26,DayPart 7:Star Plus,1453
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,27,DayPart 7:SONY ENTERTAINMENT TV,2896
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,28,DayPart 7:Colors Viacom18,1343
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,29,DayPart 8:Z Zee TV,1647
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,30,DayPart 8:Star Plus,1576
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,31,DayPart 8:SONY ENTERTAINMENT TV,3228
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,32,DayPart 8:Colors Viacom18,1638
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,33,DayPart 9:Z Zee TV,1626
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,34,DayPart 9:Star Plus,2091
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,35,DayPart 9:SONY ENTERTAINMENT TV,4547
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,36,DayPart 9:Colors Viacom18,1184
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,37,DayPart 10:Z Zee TV,1545
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,38,DayPart 10:Star Plus,1625
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,39,DayPart 10:SONY ENTERTAINMENT TV,6945
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,40,DayPart 10:Colors Viacom18,1272
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,41,DayPart 11:Z Zee TV,22
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,42,DayPart 11:Star Plus,28
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,43,DayPart 11:SONY ENTERTAINMENT TV,52
9/7/2014,9/13/2014,DayPart 10,SONY ENTERTAINMENT TV,44,DayPart 11:Colors Viacom18,21
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,1,DayPart 1:Z Zee TV,1279
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,2,DayPart 1:Star Plus,1681
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,3,DayPart 1:SONY ENTERTAINMENT TV,364
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,4,DayPart 1:Colors Viacom18,1664
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,5,DayPart 2:Z Zee TV,1302
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,6,DayPart 2:Star Plus,1853
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,7,DayPart 2:SONY ENTERTAINMENT TV,392
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,8,DayPart 2:Colors Viacom18,2555
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,9,DayPart 3:Z Zee TV,1721
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,10,DayPart 3:Star Plus,1633
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,11,DayPart 3:SONY ENTERTAINMENT TV,646
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,12,DayPart 3:Colors Viacom18,2614
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,13,DayPart 4:Z Zee TV,1794
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,14,DayPart 4:Star Plus,1385
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,15,DayPart 4:SONY ENTERTAINMENT TV,1111
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,16,DayPart 4:Colors Viacom18,2794
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,17,DayPart 5:Z Zee TV,1859
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,18,DayPart 5:Star Plus,1578
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,19,DayPart 5:SONY ENTERTAINMENT TV,1393
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,20,DayPart 5:Colors Viacom18,2636
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,21,DayPart 6:Z Zee TV,1857
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,22,DayPart 6:Star Plus,1949
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,23,DayPart 6:SONY ENTERTAINMENT TV,1252
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,24,DayPart 6:Colors Viacom18,2752
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,25,DayPart 7:Z Zee TV,1586
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,26,DayPart 7:Star Plus,1956
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,27,DayPart 7:SONY ENTERTAINMENT TV,1523
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,28,DayPart 7:Colors Viacom18,3382
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,29,DayPart 8:Z Zee TV,1864
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,30,DayPart 8:Star Plus,2293
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,31,DayPart 8:SONY ENTERTAINMENT TV,1423
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,32,DayPart 8:Colors Viacom18,3516
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,33,DayPart 9:Z Zee TV,1706
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,34,DayPart 9:Star Plus,3106
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,35,DayPart 9:SONY ENTERTAINMENT TV,1490
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,36,DayPart 9:Colors Viacom18,3958
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,37,DayPart 10:Z Zee TV,1913
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,38,DayPart 10:Star Plus,2779
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,39,DayPart 10:SONY ENTERTAINMENT TV,1272
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,40,DayPart 10:Colors Viacom18,5911
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,41,DayPart 11:Z Zee TV,39
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,42,DayPart 11:Star Plus,35
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,43,DayPart 11:SONY ENTERTAINMENT TV,39
9/7/2014,9/13/2014,DayPart 10,Colors Viacom18,44,DayPart 11:Colors Viacom18,29
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,1,DayPart 1:Z Zee TV,98
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,2,DayPart 1:Star Plus,59
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,3,DayPart 1:SONY ENTERTAINMENT TV,7
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,4,DayPart 1:Colors Viacom18,55
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,5,DayPart 2:Z Zee TV,28
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,6,DayPart 2:Star Plus,57
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,7,DayPart 2:SONY ENTERTAINMENT TV,15
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,8,DayPart 2:Colors Viacom18,26
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,9,DayPart 3:Z Zee TV,81
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,10,DayPart 3:Star Plus,62
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,11,DayPart 3:SONY ENTERTAINMENT TV,30
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,12,DayPart 3:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,13,DayPart 4:Z Zee TV,67
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,14,DayPart 4:Star Plus,12
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,15,DayPart 4:SONY ENTERTAINMENT TV,28
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,16,DayPart 4:Colors Viacom18,26
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,17,DayPart 5:Z Zee TV,77
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,18,DayPart 5:Star Plus,29
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,19,DayPart 5:SONY ENTERTAINMENT TV,31
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,20,DayPart 5:Colors Viacom18,45
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,21,DayPart 6:Z Zee TV,73
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,22,DayPart 6:Star Plus,58
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,23,DayPart 6:SONY ENTERTAINMENT TV,40
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,24,DayPart 6:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,25,DayPart 7:Z Zee TV,62
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,26,DayPart 7:Star Plus,75
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,27,DayPart 7:SONY ENTERTAINMENT TV,24
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,28,DayPart 7:Colors Viacom18,23
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,29,DayPart 8:Z Zee TV,65
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,30,DayPart 8:Star Plus,58
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,31,DayPart 8:SONY ENTERTAINMENT TV,36
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,32,DayPart 8:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,33,DayPart 9:Z Zee TV,67
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,34,DayPart 9:Star Plus,76
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,35,DayPart 9:SONY ENTERTAINMENT TV,13
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,36,DayPart 9:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,37,DayPart 10:Z Zee TV,72
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,38,DayPart 10:Star Plus,49
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,39,DayPart 10:SONY ENTERTAINMENT TV,22
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,40,DayPart 10:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,41,DayPart 11:Z Zee TV,298
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,42,DayPart 11:Star Plus,65
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,43,DayPart 11:SONY ENTERTAINMENT TV,14
9/7/2014,9/13/2014,DayPart 11,Z Zee TV,44,DayPart 11:Colors Viacom18,17
9/7/2014,9/13/2014,DayPart 11,Star Plus,1,DayPart 1:Z Zee TV,26
9/7/2014,9/13/2014,DayPart 11,Star Plus,2,DayPart 1:Star Plus,122
9/7/2014,9/13/2014,DayPart 11,Star Plus,3,DayPart 1:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,Star Plus,4,DayPart 1:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Star Plus,5,DayPart 2:Z Zee TV,34
9/7/2014,9/13/2014,DayPart 11,Star Plus,6,DayPart 2:Star Plus,133
9/7/2014,9/13/2014,DayPart 11,Star Plus,7,DayPart 2:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,Star Plus,8,DayPart 2:Colors Viacom18,43
9/7/2014,9/13/2014,DayPart 11,Star Plus,9,DayPart 3:Z Zee TV,61
9/7/2014,9/13/2014,DayPart 11,Star Plus,10,DayPart 3:Star Plus,110
9/7/2014,9/13/2014,DayPart 11,Star Plus,11,DayPart 3:SONY ENTERTAINMENT TV,4
9/7/2014,9/13/2014,DayPart 11,Star Plus,12,DayPart 3:Colors Viacom18,43
9/7/2014,9/13/2014,DayPart 11,Star Plus,13,DayPart 4:Z Zee TV,66
9/7/2014,9/13/2014,DayPart 11,Star Plus,14,DayPart 4:Star Plus,113
9/7/2014,9/13/2014,DayPart 11,Star Plus,15,DayPart 4:SONY ENTERTAINMENT TV,5
9/7/2014,9/13/2014,DayPart 11,Star Plus,16,DayPart 4:Colors Viacom18,44
9/7/2014,9/13/2014,DayPart 11,Star Plus,17,DayPart 5:Z Zee TV,92
9/7/2014,9/13/2014,DayPart 11,Star Plus,18,DayPart 5:Star Plus,135
9/7/2014,9/13/2014,DayPart 11,Star Plus,19,DayPart 5:SONY ENTERTAINMENT TV,21
9/7/2014,9/13/2014,DayPart 11,Star Plus,20,DayPart 5:Colors Viacom18,105
9/7/2014,9/13/2014,DayPart 11,Star Plus,21,DayPart 6:Z Zee TV,98
9/7/2014,9/13/2014,DayPart 11,Star Plus,22,DayPart 6:Star Plus,152
9/7/2014,9/13/2014,DayPart 11,Star Plus,23,DayPart 6:SONY ENTERTAINMENT TV,45
9/7/2014,9/13/2014,DayPart 11,Star Plus,24,DayPart 6:Colors Viacom18,44
9/7/2014,9/13/2014,DayPart 11,Star Plus,25,DayPart 7:Z Zee TV,38
9/7/2014,9/13/2014,DayPart 11,Star Plus,26,DayPart 7:Star Plus,160
9/7/2014,9/13/2014,DayPart 11,Star Plus,27,DayPart 7:SONY ENTERTAINMENT TV,15
9/7/2014,9/13/2014,DayPart 11,Star Plus,28,DayPart 7:Colors Viacom18,35
9/7/2014,9/13/2014,DayPart 11,Star Plus,29,DayPart 8:Z Zee TV,91
9/7/2014,9/13/2014,DayPart 11,Star Plus,30,DayPart 8:Star Plus,253
9/7/2014,9/13/2014,DayPart 11,Star Plus,31,DayPart 8:SONY ENTERTAINMENT TV,55
9/7/2014,9/13/2014,DayPart 11,Star Plus,32,DayPart 8:Colors Viacom18,41
9/7/2014,9/13/2014,DayPart 11,Star Plus,33,DayPart 9:Z Zee TV,84
9/7/2014,9/13/2014,DayPart 11,Star Plus,34,DayPart 9:Star Plus,232
9/7/2014,9/13/2014,DayPart 11,Star Plus,35,DayPart 9:SONY ENTERTAINMENT TV,28
9/7/2014,9/13/2014,DayPart 11,Star Plus,36,DayPart 9:Colors Viacom18,35
9/7/2014,9/13/2014,DayPart 11,Star Plus,37,DayPart 10:Z Zee TV,61
9/7/2014,9/13/2014,DayPart 11,Star Plus,38,DayPart 10:Star Plus,266
9/7/2014,9/13/2014,DayPart 11,Star Plus,39,DayPart 10:SONY ENTERTAINMENT TV,28
9/7/2014,9/13/2014,DayPart 11,Star Plus,40,DayPart 10:Colors Viacom18,35
9/7/2014,9/13/2014,DayPart 11,Star Plus,41,DayPart 11:Z Zee TV,65
9/7/2014,9/13/2014,DayPart 11,Star Plus,42,DayPart 11:Star Plus,414
9/7/2014,9/13/2014,DayPart 11,Star Plus,43,DayPart 11:SONY ENTERTAINMENT TV,16
9/7/2014,9/13/2014,DayPart 11,Star Plus,44,DayPart 11:Colors Viacom18,0
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,1,DayPart 1:Z Zee TV,5
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,2,DayPart 1:Star Plus,10
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,3,DayPart 1:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,4,DayPart 1:Colors Viacom18,16
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,5,DayPart 2:Z Zee TV,5
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,6,DayPart 2:Star Plus,17
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,7,DayPart 2:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,8,DayPart 2:Colors Viacom18,18
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,9,DayPart 3:Z Zee TV,16
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,10,DayPart 3:Star Plus,10
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,11,DayPart 3:SONY ENTERTAINMENT TV,7
