NUM_CHANNEL_KEY,CHV_CHANNEL,NUM_WEEK,NUM_MONTH,NUM_DATE_KEY,DT_DATE,CHV_DAY,CHV_START_TIME,CHV_END_TIME,GRP_CS_4,TVT_CS_4,REACH_CS_4,GRP_CS_4_14,TVT_CS_4_14,REACH_CS_4_14,GRP_CS_25_44_ABC_M,TVT_CS_25_44_ABC_M,REACH_CS_25_44_ABC_M,GRP_CS_25_44_AB_M,TVT_CS_25_44_AB_M,REACH_CS_25_44_AB_M,GRP_CS_25_AB_M,TVT_CS_25_AB_M,REACH_CS_25_AB_M,GRP_CS_15_44_ABC,TVT_CS_15_44_ABC,REACH_CS_15_44_ABC,GRP_CS_15_44_AB_F,TVT_CS_15_44_AB_F,REACH_CS_15_44_AB_F,GRP_CS_15_44_AB,TVT_CS_15_44_AB,REACH_CS_15_44_AB,GRP_CS_15_34_ABC_F,TVT_CS_15_34_ABC_F,REACH_CS_15_34_ABC_F,GRP_CS_15_24_ABC,TVT_CS_15_24_ABC,REACH_CS_15_24_ABC,GRP_CS_15_24,TVT_CS_15_24,REACH_CS_15_24,GRP_CS_15_M,TVT_CS_15_M,REACH_CS_15_M,GRP_CS_15_ABC_M,TVT_CS_15_ABC_M,REACH_CS_15_ABC_M,PrimeTime,GRP_CS_15_ABC_F,TVT_CS_15_ABC_F,REACH_CS_15_ABC_F,GRP_CS_15,TVT_CS_15,REACH_CS_15,GRP_CS_25_ABC_M,TVT_CS_25_ABC_M,REACH_CS_25_ABC_M,GRP_CS_DIGI_4_14,TVT_CS_DIGI_4_14,REACH_CS_DIGI_4_14,GRP_CS_DIGI_15_44_ABC,TVT_CS_DIGI_15_44_ABC,REACH_CS_DIGI_15_44_ABC,GRP_CS_ANALOG,TVT_CS_ANALOG,REACH_CS_ANALOG,GRP_CS_DIGITAL,TVT_CS_CS_DIGITAL,REACH_CS_CS_DIGITAL
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,1:00,1:29,2.3562,439,559,0.7055,24,35,6.7149,130,160,7.7338,86,115,5.9385,143,178,4.7193,269,334,5.8491,93,118,5.4681,184,248,5.5988,108,126,2.3879,49,71,1.6163,61,90,3.1459,254,330,3.7433,161,194,0,3.7433,161,194,4.915,188,232,0.8714,21,21,5.0585,216,256,5.0585,216,256,1.4318,69,105,2.6788,370,454
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,1:30,1:59,1.535,286,377,0.2939,10,21,5.062,98,115,6.0252,67,74,4.402,106,122,3,171,234,3.4591,55,73,3.7741,127,152,3.1104,60,90,1.0721,22,44,1.0334,39,63,2.3408,189,224,2.0228,87,132,0,2.0228,87,132,3.7908,145,172,0.4149,10,21,3.1616,135,186,3.1616,135,186,0.83,40,52,1.7811,246,325
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,2:00,2:29,0.9553,178,266,0.4409,15,23,3.564,69,93,4.6763,52,67,2.99,72,99,1.9123,109,151,2.0126,32,45,2.6152,88,116,1.7107,33,49,1.0234,21,24,0.5564,21,24,1.3872,112,169,1.1858,51,74,0,1.1858,51,74,2.4314,93,146,0.6224,15,23,2.1077,90,130,2.1077,90,130,0.4358,21,27,1.1295,156,239
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,2:30,2:59,0.585,109,121,0.2646,9,9,2.0661,40,42,2.4281,27,27,1.9518,47,57,1.1404,65,66,1.2579,20,20,1.5453,52,52,0.7776,15,15,0.6335,13,13,0.3445,13,13,0.9289,75,86,0.5813,25,26,0,0.5813,25,26,1.5686,60,71,0.3734,9,9,1.0539,45,45,1.0539,45,45,0.415,20,23,0.6444,89,98
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,3:00,3:29,0.4294,80,115,0.2058,7,9,0.9298,18,29,0.7194,8,18,1.3289,32,48,0.5789,33,53,0.6289,10,20,0.6835,23,43,0.5184,10,15,0.6335,13,13,0.3445,13,13,0.7307,59,81,0.3488,15,25,0,0.3488,15,25,1.1242,43,59,0.2905,7,9,0.5855,25,36,0.5855,25,36,0.166,8,18,0.5213,72,97
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,3:30,3:59,0.1556,29,66,0,0,0,0.1033,2,17,0.0899,1,6,0.5814,14,30,0.1228,7,29,0.0629,1,8,0.1783,6,19,0.0518,1,8,0.2924,6,13,0.159,6,13,0.3344,27,53,0.0465,2,13,0,0.0465,2,13,0.3922,15,41,0,0,0,0.0703,3,25,0.0703,3,25,0.083,4,5,0.181,25,61
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,4:00,4:29,0.0698,13,13,0,0,0,0,0,0,0,0,0,0.2492,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115,9,9,0,0,0,0,0,0,0,0.1569,6,6,0,0,0,0,0,0,0,0,0,0.1453,7,7,0.0434,6,6
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,4:30,4:59,0.0429,8,13,0,0,0,0,0,0,0,0,0,0.1661,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743,6,9,0,0,0,0,0,0,0,0.1046,4,6,0,0,0,0,0,0,0,0,0,0.083,4,7,0.029,4,6
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,5:00,5:29,0.0268,5,8,0,0,0,0,0,0,0,0,0,0.1661,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619,5,8,0,0,0,0,0,0,0,0.1046,4,6,0,0,0,0,0,0,0,0,0,0.0208,1,2,0.029,4,6
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,5:30,5:59,0.0966,18,43,0,0,10,0.1033,2,4,0,0,0,0.2907,7,13,0.0351,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1362,11,19,0.0233,1,5,0,0.0233,1,5,0.2353,9,17,0,0,10,0,0,0,0,0,0,0.1868,9,17,0.0652,9,26
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,6:00,6:29,0.3167,59,93,0.2939,10,10,0.3099,6,13,0.4496,5,9,0.6645,16,26,0.193,11,22,0,0,0,0.1486,5,9,0.2074,4,9,0,0,0,0,0,0,0.3468,28,47,0.186,8,16,0,0.186,8,16,0.4444,17,34,0.4149,10,10,0.0937,4,9,0.0937,4,9,0.3735,18,40,0.2896,40,53
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,6:30,6:59,0.5474,102,222,0.5291,18,28,0.4132,8,25,0.2698,3,17,0.5399,13,45,0.3333,19,41,0.0629,1,2,0.1189,4,22,0.5184,10,11,0.0487,1,3,0.106,4,17,0.6069,49,134,0.3488,15,21,0,0.3488,15,21,0.549,21,57,0.4149,10,10,0.2108,9,15,0.2108,9,15,0.9131,44,113,0.4199,58,109
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,7:00,7:29,1.6101,300,448,1.0876,37,45,2.686,52,101,2.0683,23,53,2.3256,56,101,1.4035,80,152,0.1258,2,6,0.8321,28,67,0.9331,18,20,0.3899,8,24,0.6624,25,52,2.3532,190,298,1.023,44,69,0,1.023,44,69,2.7712,106,179,0.7054,17,18,1.0304,44,78,1.0304,44,78,2.4486,118,181,1.3177,182,267
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,7:30,7:59,2.324,433,755,1.6167,55,99,3.9256,76,138,3.0576,34,52,2.907,70,102,2.614,149,310,1.0692,17,53,2.3774,80,153,1.7107,33,93,1.7544,36,81,1.8548,70,128,3.3317,269,438,1.8368,79,175,0,1.8368,79,175,4,153,255,0.8714,21,38,2.5761,110,236,2.5761,110,236,2.8014,135,241,2.1575,298,514
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,8:00,8:29,3.6121,673,1037,2.3222,79,118,5.1136,99,158,4.6763,52,84,4.1944,101,165,4.1053,234,347,2.2013,35,58,3.7741,127,187,3.7843,73,96,4.0448,83,111,3.8156,144,198,4.6941,379,586,3.1621,136,201,0,3.1621,136,201,5.0458,193,300,1.7012,41,74,4.0984,175,266,4.0984,175,266,4.1087,198,281,3.439,475,756
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,8:30,8:59,5.2168,972,1414,3.9095,133,160,7.2831,141,186,5.7554,64,105,5.814,140,225,5.8947,336,471,3.3962,54,86,4.9331,166,260,4.873,94,152,5.7505,118,174,5.8824,222,315,6.6262,535,790,4.4641,192,297,0,4.4641,192,297,6.902,264,358,3.527,85,104,5.9719,255,338,5.9719,255,338,5.2293,252,372,5.2129,720,1041
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,9:00,9:29,6.4674,1205,1671,7.4074,252,363,6.9215,134,227,5.4856,61,97,5.814,140,190,6.0351,344,508,2.5786,41,71,4.5468,153,250,5.184,100,131,6.3353,130,184,6.7833,256,356,7.2703,587,818,5.0918,219,288,0,5.0918,219,288,6.9281,265,381,7.5934,183,218,6.3466,271,378,6.3466,271,378,5.0425,243,416,6.965,962,1254
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,9:30,9:59,6.5854,1227,1822,8.9947,306,454,8.2128,159,237,6.1151,68,108,5.7309,138,204,6.9474,396,571,3.3962,54,85,4.9331,166,255,7.154,138,190,7.5536,155,211,6.9687,263,407,6.6138,534,826,5.7661,248,341,0,5.7661,248,341,7.0588,270,411,8.7967,212,309,7.8923,337,473,7.8923,337,473,5.0633,244,404,7.117,983,1419
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,10:00,10:29,7.5515,1407,2159,11.7872,401,617,9.5041,184,281,7.464,83,125,7.0183,169,246,8.2982,473,705,5.7233,91,118,6.2704,211,319,8.8129,170,233,8.4795,174,287,7.7636,293,488,7.0969,573,924,7.0216,302,395,0,7.0216,302,395,8.0784,309,462,12.1162,292,429,9.5785,409,584,9.5785,409,584,5.3538,258,464,8.3189,1149,1694
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,10:30,10:59,7.8628,1465,1994,13.3451,454,622,8.626,167,254,7.554,84,142,7.2259,174,256,7.7193,440,622,6.8553,109,147,6.6568,224,347,9.3313,180,240,8.6257,177,257,8.5586,323,462,6.9235,559,774,6.9286,298,379,0,6.9286,298,379,7.9739,305,425,14.5228,350,452,8.8525,378,528,8.8525,378,528,4.9803,240,388,8.8691,1225,1606
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,11:00,11:29,7.4871,1395,2059,13.1981,449,666,8.2128,159,220,7.9137,88,116,6.8937,166,233,7.8947,450,668,7.9245,126,176,7.2511,244,367,10.1607,196,254,10.0877,207,318,9.327,352,537,6.1556,497,777,6.4636,278,376,0,6.4636,278,376,6.8758,263,363,14.8133,357,503,8.9696,383,531,8.9696,383,531,4.6068,222,412,8.4926,1173,1647
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,11:30,11:59,6.8323,1273,2042,11.846,403,684,7.3864,143,211,6.295,70,105,6.1047,147,202,8.0175,457,640,8.6164,137,175,7.6077,256,366,10.4199,201,242,10.6238,218,324,8.691,328,552,5.784,467,761,6.7659,291,365,0,6.7659,291,365,6.5359,250,359,13.6929,330,574,9.3208,398,530,9.3208,398,530,3.9427,190,334,7.841,1083,1708
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,12:00,12:29,7.2349,1348,1847,11.0817,377,512,8.7293,169,219,7.3741,82,100,6.8106,164,210,7.7193,440,616,8.7421,139,189,8.1129,273,364,9.4349,182,258,9.6491,198,292,8.638,326,484,6.6881,540,726,6.3241,272,393,0,6.3241,272,393,8.0261,307,398,13.361,322,384,8.4543,361,509,8.4543,361,509,4.3578,210,354,8.232,1137,1493
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,12:30,12:59,7.3261,1365,1964,11.552,393,549,7.5413,146,239,6.5647,73,133,5.5648,134,240,7.807,445,697,8.9937,143,223,8.3804,282,457,10.0052,193,300,11.0136,226,326,9.9099,374,523,6.106,493,730,6.6729,287,430,0,6.6729,287,430,6.3529,243,385,12.1992,294,440,9.4145,402,605,9.4145,402,605,4.9595,239,364,8.1523,1126,1600
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,13:00,13:29,9.3656,1745,2500,15.05,512,754,9.4525,183,248,9.6223,107,162,6.9767,168,253,9.9474,567,778,10.3774,165,219,10.2229,344,489,12.7527,246,324,12.3294,253,352,11.4467,432,595,7.8771,636,928,8.3236,358,474,0,8.3236,358,474,7.7124,295,405,16.9295,408,567,11.5457,493,666,11.5457,493,666,5.8103,280,474,10.6067,1465,2026
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,13:30,13:59,12.178,2269,3325,19.1358,651,891,10.0723,195,325,11.4209,127,188,9.7176,234,383,10.8596,619,969,12.5786,200,269,11.7385,395,561,14.8782,287,420,13.5478,278,418,13.54,511,751,10.6143,857,1302,9.8349,423,646,0,9.8349,423,646,9.4379,361,591,19.9585,481,622,11.9438,510,770,11.9438,510,770,9.6701,466,784,13.0539,1803,2541
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,14:00,14:29,14.2658,2658,3844,22.1046,752,965,13.4814,261,363,13.1295,146,211,13.0399,314,451,13.7018,781,1147,13.8994,221,302,13.4324,452,647,16.6926,322,448,17.5926,361,540,15.5538,587,941,12.8561,1038,1577,12.3925,533,786,0,12.3925,533,786,12.6013,482,684,23.112,557,686,15.0351,642,928,15.0351,642,928,11.3509,547,811,15.2838,2111,3033
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,14:30,14:59,15.6344,2913,3779,20.6643,703,881,15.9091,308,365,16.9964,189,214,15.2409,367,460,16.4561,938,1167,16.5409,263,323,16.0475,540,663,17.6257,340,411,21.2476,436,544,17.6206,665,859,15.6304,1262,1684,13.834,595,761,0,13.834,595,761,14.1176,540,688,21.6183,521,647,18.1499,775,971,18.1499,775,971,11.6829,563,762,17.0142,2350,3017
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,15:00,15:29,16.6971,3111,3803,21.7225,739,878,18.0269,349,433,18.3453,204,253,14.8671,358,453,18.2105,1038,1241,19.8113,315,374,18.0684,608,737,18.2478,352,413,22.1735,455,522,18.7334,707,831,17.0919,1380,1685,14.578,627,773,0,14.578,627,773,15.1634,580,737,22.6971,547,656,19.7658,844,994,19.7658,844,994,13.2185,637,817,17.9192,2475,2986
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,15:30,15:59,15.3392,2858,3767,18.7243,637,807,16.219,314,398,17.6259,196,228,14.8256,357,421,15.9474,909,1249,16.1006,256,348,15.2452,513,703,13.9969,270,404,18.9571,389,557,16.9316,639,885,16.1878,1307,1747,12.9505,557,771,0,12.9505,557,771,14.8497,568,704,18.8382,454,570,15.8782,678,924,15.8782,678,924,14.4013,694,927,15.6675,2164,2840
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,16:00,16:29,13.8954,2589,3319,16.4609,560,698,16.064,311,371,16.9964,189,228,14.9502,360,458,14.3509,818,1018,13.6478,217,269,13.581,457,572,11.353,219,295,15.1072,310,396,14.07,531,688,15.0607,1216,1542,12.1367,522,651,0,12.1367,522,651,14.8497,568,705,16.4315,396,484,14.3326,612,723,14.3326,612,723,13.6958,660,930,13.9589,1928,2390
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,16:30,16:59,13.8257,2576,3317,14.3445,488,619,16.2707,315,374,16.8165,187,239,15.6977,378,494,14.0175,799,1013,13.1447,209,270,13.5513,456,588,10.2644,198,272,13.3528,274,376,13.752,519,696,15.6056,1260,1593,11.5787,498,662,0,11.5787,498,662,15.634,598,746,13.6929,330,445,13.6066,581,719,13.6066,581,719,14.4843,698,902,13.5969,1878,2415
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,17:00,17:29,14.2711,2659,3633,14.2563,485,768,15.8058,306,371,16.8165,187,220,15.7807,380,498,13.2105,753,966,12.7673,203,275,13.6107,458,577,10.1089,195,280,11.2086,230,319,11.9502,451,596,15.135,1222,1581,12.5785,541,712,0,12.5785,541,712,16.1307,617,806,13.4025,323,508,13.1616,562,717,13.1616,562,717,13.8203,666,934,14.4367,1994,2699
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,17:30,17:59,18.5648,3459,4525,23.7507,808,1036,17.2004,333,434,18.6151,207,240,18.3555,442,518,15.7895,900,1154,14.6541,233,281,15.4235,519,623,14.8782,287,371,14.2788,293,358,14.5204,548,715,16.7203,1350,1781,18.3213,788,1002,1,18.3213,788,1002,19.1111,731,918,22.9461,553,694,15.7143,671,869,15.7143,671,869,17.8668,861,1191,18.8097,2598,3334
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,18:00,18:29,21.8871,4078,5063,26.5726,904,1056,18.2335,353,465,19.2446,214,285,19.3106,465,624,18.0877,1031,1311,17.9874,286,351,17.4146,586,730,18.4552,356,454,14.8148,304,376,17.1966,649,800,18.6896,1509,1944,23.1807,997,1226,1,23.1807,997,1226,19.8431,759,1001,25.4772,614,681,17.7752,759,947,17.7752,759,947,22.5773,1088,1411,21.6478,2990,3652
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,18:30,18:59,24.2808,4524,5499,28.1305,957,1204,19.6798,381,457,20.6835,230,270,21.3455,514,614,19.5263,1113,1391,20.4403,325,409,17.9198,603,769,21.9803,424,525,13.3041,273,377,17.3821,656,879,19.8539,1603,1932,27.8307,1197,1421,1,27.8307,1197,1421,22.1438,847,997,26.888,648,829,18.1265,774,963,18.1265,774,963,25.8767,1247,1572,23.7257,3277,3927
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,19:00,19:29,26.0466,4853,5738,30.1881,1027,1198,19.0083,368,445,19.3345,215,271,21.7193,523,636,20.3684,1161,1468,20.8176,331,420,18.0386,607,785,23.2763,449,553,16.423,337,444,20.3498,768,953,21.0429,1699,2005,29.6443,1275,1533,1,29.6443,1275,1533,22.3268,854,1024,30.4564,734,811,19.8126,846,1079,19.8126,846,1079,26.1465,1260,1556,26.0136,3593,4182
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,19:30,19:59,27.5494,5133,5897,30.9818,1054,1187,20.7128,401,481,21.6727,241,285,23.9618,577,671,22,1254,1517,20.6289,328,424,20.0297,674,846,22.8616,441,548,20.1754,414,499,24.0859,909,1044,23.1112,1866,2166,30.3883,1307,1526,1,30.3883,1307,1526,24.6275,942,1103,30.249,729,822,22.1077,944,1127,22.1077,944,1127,27.1633,1309,1496,27.6861,3824,4402
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,20:00,20:29,27.2649,5080,6080,28.8654,982,1192,20.9194,405,502,19.7842,220,285,23.8787,575,705,22.3509,1274,1601,21.9497,349,484,20.2377,681,909,24.6242,475,613,22.7583,467,594,26.2056,989,1205,23.2475,1877,2253,30.2023,1299,1553,1,30.2023,1299,1553,24.7059,945,1141,27.0124,651,767,21.452,916,1148,21.452,916,1148,29.8195,1437,1755,26.3756,3643,4326
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,20:30,20:59,29.3205,5463,6250,30.8642,1050,1197,22.5207,436,503,19.5144,217,252,25.4153,612,691,24.3333,1387,1627,24.6541,392,462,21.2184,714,851,26.3349,508,567,23.5867,484,580,27.716,1046,1211,24.9071,2011,2355,32.5971,1402,1571,1,32.5971,1402,1571,26.6928,1021,1171,28.9212,697,785,23.2787,994,1160,23.2787,994,1160,32.3511,1559,1826,28.2653,3904,4425
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,21:00,21:29,30.1793,5623,6517,31.746,1080,1240,24.2252,469,556,19.8741,221,259,24.7924,597,726,26.9474,1536,1793,28.6164,455,535,23.8039,801,945,28.8232,556,630,25.731,528,610,29.6767,1120,1279,25.6502,2071,2499,34.5966,1488,1665,1,34.5966,1488,1665,26.7974,1025,1224,30.2905,730,858,25.9251,1107,1304,25.9251,1107,1304,32.4964,1566,1819,29.373,4057,4698
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,21:30,21:59,28.3813,5288,6572,27.5132,936,1188,22.9855,445,524,19.6942,219,257,25.4568,613,729,27.2456,1553,1835,33.2704,529,603,26.5082,892,1019,29.3935,567,688,26.9981,554,666,28.0074,1057,1346,26.0837,2106,2624,33.3178,1433,1682,1,33.3178,1433,1682,26.4837,1013,1236,27.5934,665,824,27.4707,1173,1351,27.4707,1173,1351,27.9311,1346,1743,28.5404,3942,4829
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,22:00,22:29,26.9483,5021,6084,25.7496,876,1082,23.0372,446,575,21.223,236,282,25.0415,603,746,27.0175,1540,1924,32.6415,519,626,27.4591,924,1134,28.1493,543,653,27.5341,565,704,27.504,1038,1220,25.9227,2093,2607,30.923,1330,1580,1,30.923,1330,1580,26.0131,995,1250,27.0954,653,799,27.377,1169,1444,27.377,1169,1444,24.1336,1163,1474,27.9322,3858,4610
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,22:30,22:59,23.4596,4371,5510,21.6343,736,878,25,484,607,23.5612,262,322,22.093,532,675,27.2632,1554,1954,30.3145,482,559,27.786,935,1143,27.9419,539,619,28.0702,576,752,24.8808,939,1231,23.6314,1908,2556,27.6215,1188,1400,1,27.6215,1188,1400,23.8693,913,1167,24.7303,596,674,27.1194,1158,1481,27.1194,1158,1481,19.9626,962,1270,24.6814,3409,4240
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,23:00,23:29,16.4341,3062,4196,14.4033,490,677,21.9525,425,549,21.4928,239,320,17.6495,425,613,20.8246,1187,1556,21.5723,343,447,20.3863,686,944,20.2696,391,502,20.3704,418,574,16.3222,616,880,17.8474,1441,1954,19.2513,828,1106,1,19.2513,828,1106,18.8758,722,970,16.39,395,566,20.3044,867,1166,20.3044,867,1166,14.5881,703,876,17.0721,2358,3320
893,Any Channel Bangla GEC,1,12,20141228,00:00.0,Sun,23:30,23:59,9.7198,1811,2470,6.6138,225,314,17.8202,345,430,19.8741,221,282,15.3654,370,472,13.9474,795,1041,15.0314,239,300,15.1857,511,653,12.1825,235,303,9.9903,205,290,8.9295,337,447,11.5556,933,1265,11.9275,513,668,1,11.9275,513,668,14.8497,568,714,6.6805,161,220,13.8642,592,737,13.8642,592,737,8.4042,405,610,10.1796,1406,1860
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,0:00,0:29,3.6424,638,936,2.6575,124,147,4.3307,77,124,4.4633,42,70,3.6048,54,92,3.7418,211,310,2.9812,46,63,3.6153,109,161,3.8499,79,104,3.145,64,91,3.8876,155,235,4.4174,287,454,3.2796,124,199,0,3.2742,120,166,4.0081,515,788,3.354,92,150,1.9,46,63,3.5614,114,176,3.7723,326,457,3.5159,312,478
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,0:30,0:59,2.335,409,500,2.4218,113,124,2.5309,45,61,1.7003,16,21,1.4019,21,26,2.1812,123,166,1.4258,22,34,1.7579,53,79,2.4854,51,66,1.6216,33,45,2.0316,81,117,2.4781,161,208,1.7191,65,89,0,1.9645,72,91,2.3037,296,376,1.8228,50,66,1.7348,42,43,1.9057,61,68,2.592,224,277,2.096,186,223
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,1:00,1:29,1.2788,224,352,1.5859,74,113,1.4623,26,42,1.2752,12,13,1.0681,16,23,1.1527,65,102,0.2592,4,6,0.8292,25,34,1.1209,23,37,0.7862,16,25,0.928,37,49,1.416,92,138,1.0315,39,67,0,1.0641,39,55,1.1674,150,239,1.0937,30,52,1.3218,32,32,1.4683,47,65,1.3191,114,199,1.2396,110,153
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,1:30,1:59,0.5652,99,156,0.7501,35,61,0.8999,16,23,0.9564,9,9,0.8678,13,14,0.6384,36,45,0,0,0,0.4975,15,15,0.4386,9,12,0.2948,6,6,0.2007,8,12,0.6003,39,59,0.7141,27,34,0,0.6003,22,25,0.4981,64,95,0.7656,21,28,0.7848,19,32,0.9684,31,37,0.4397,38,77,0.6874,61,79
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,2:00,2:29,0.3939,69,113,0.15,7,7,0.5062,9,9,0,0,0,0.3338,5,7,0.4611,26,36,0.4537,7,13,0.2322,7,13,0.731,15,20,0.5897,12,15,0.627,25,54,0.5233,34,59,0.3438,13,16,0,0.5184,19,30,0.4903,63,107,0.4739,13,16,0.2891,7,7,0.8122,26,36,0.2314,20,23,0.5522,49,90
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,2:30,2:59,0.1085,19,39,0.0214,1,7,0.1125,2,4,0.2125,2,4,0.4005,6,7,0.1241,7,9,0.324,5,5,0.2322,7,9,0.2437,5,5,0,0,0,0,0,0,0.1385,9,17,0.1587,6,7,0,0.1637,6,7,0.1323,17,32,0.2187,6,7,0.0413,1,7,0.1562,5,5,0.0926,8,21,0.124,11,18
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,3:00,3:29,0.0514,9,23,0,0,0,0.1687,3,4,0.3188,3,4,0.4673,7,9,0.0709,4,9,0,0,5,0.1327,4,9,0,0,5,0,0,0,0,0,0,0.1231,8,19,0.1851,7,9,0,0,0,5,0.07,9,23,0.2552,7,9,0,0,0,0,0,5,0.0463,4,14,0.0451,4,10
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,3:30,3:59,0.0343,6,23,0,0,0,0.0562,1,7,0,0,0,0.2003,3,5,0.0355,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616,4,12,0.1058,4,12,0,0.0273,1,11,0.0467,6,23,0.1458,4,12,0,0,0,0.0625,2,18,0,0,0,0.0676,6,23
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,4:00,4:29,0.2055,36,47,0,0,0,0.6749,12,12,0.5313,5,5,0.4673,7,10,0.4965,28,28,0.324,5,5,0.3317,10,10,0,0,0,0,0,0,0,0,0,0.2924,19,25,0.5025,19,25,0,0.4638,17,22,0.2802,36,47,0.6927,19,25,0,0,0,0.8747,28,28,0.0694,6,14,0.3381,30,33
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,4:30,4:59,0.2569,45,54,0,0,0,0.6187,11,12,0.5313,5,5,0.534,8,10,0.4433,25,28,0.324,5,5,0.3317,10,10,0,0,0,0,0,0,0,0,0,0.3386,22,29,0.5819,22,25,0,0.5457,20,22,0.3502,45,54,0.802,22,25,0,0,0,0.781,25,28,0.162,14,16,0.3493,31,38
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,5:00,5:29,0.3483,61,140,0.1072,5,5,0.5062,9,30,0.7439,7,7,0.8678,13,20,0.4079,23,76,0.7129,11,26,0.597,18,33,0.1462,3,20,0.1966,4,14,0.1003,4,14,0.4002,26,72,0.5025,19,63,0,0.7094,26,59,0.428,55,135,0.6198,17,51,0,0,0,0.4061,13,27,0.3356,29,85,0.3606,32,55
904,Any Channel Telugu GEC,1,12,20141228,00:00.0,Sun,5:30,5:59,1.0733,188,296,0.1286,6,12,3.4871,62,93,2.4442,23,34,2.8705,43,65,1.933,109,171,2.0739,32,50,1.8574,56,90,1.462,30,48,0.3931,8,22,0.2007,8,22,1.4776,96,153,2.1952,83,132,0,1.91,70,109,1.4165,182,284,2.9894,82,125,0,0,0,1.4995,48,94,1.1456,99,142,1.0029,89,154
