NUM_MARKET_KEY,CHV_MARKET_NAME,NUM_START_DATE_KEY,NUM_END_DATE_KEY,NUM_WEEK,NUM_V_CS_4,TVR_NUM_V_CS_4,NUM_V_M_CS_4_14,TVR_NUM_V_M_CS_4_14,NUM_V_F_CS_4_14,TVR_NUM_V_F_CS_4_14,NUM_V_M_CS_15_24,TVR_NUM_V_M_CS_15_24,NUM_V_F_CS_15_24,TVR_NUM_V_F_CS_15_24,NUM_V_M_CS_25_34,TVR_NUM_V_M_CS_25_34,NUM_V_F_CS_25_34,TVR_NUM_V_F_CS_25_34,NUM_V_M_CS_35_44,TVR_NUM_V_M_CS_35_44,NUM_V_F_CS_35_44,TVR_NUM_V_F_CS_35_44,NUM_V_M_CS_45_54,TVR_NUM_V_M_CS_45_54,NUM_V_F_CS_45_54,TVR_NUM_V_F_CS_45_54,NUM_V_M_CS_55,TVR_NUM_V_M_CS_55,NUM_V_F_CS_55,TVR_NUM_V_F_CS_55,NUM_V_CS_ANALOG,TVR_NUM_V_CS_ANALOG,NUM_V_CS_DIGITAL,TVR_NUM_V_CS_DIGITAL,NUM_V_S_SEC_A,TVR_NUM_V_CS_SEC_A,NUM_V_S_SEC_B,TVR_NUM_V_CS_SEC_B,NUM_V_S_SEC_C,TVR_NUM_V_CS_SEC_C,NUM_V_S_SEC_DE,TVR_NUM_V_CS_SEC_DE
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20141221,20141227,52,929,3531.440208,135,3608.591885,100,4438.573315,106,3229.011786,103,3794.736842,74,3088.695652,60,3082.568807,69,3876.923076,68,3980.487804,58,3221.157024,49,3083.146067,62,3815.384615,45,3060.728744,333,3053.71179,596,3868.933539,162,3685.308056,233,2964.331692,178,3369.464788,356,4058.907363
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20141221,20141227,52,523,3609.118915,81,3628.8,59,3841.860465,59,3063.987635,61,4484.901531,41,2994.782608,41,3487.594936,26,3452.964426,31,4394.936708,32,3479.61165,34,4278.651685,34,3218.028169,24,3632.432432,0,0,523,3609.118915,123,3618.914185,157,3481.980198,127,3688.159031,116,3694.407582
26, Rajasthan .1 to 1 Mn. ,20141221,20141227,52,516,3195.281975,58,2948.260211,65,3041.782729,61,3167.851622,52,3480.478087,45,3397.752808,44,3118.987341,39,3551.219512,45,3508.120649,35,3379.310344,32,3328.792569,25,2828.282828,15,2388.625592,313,3189.808917,203,3203.757632,77,3091.039426,128,3204.769001,140,3200,171,3233.314575
27, Rajasthan 1 Mn+ ,20141221,20141227,52,285,3283.950617,37,3171.428571,27,2926.451612,40,3013.452914,35,3596.330275,29,2970.731707,26,3670.588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,3283.950617,63,2940,76,3228.318584,44,2887.5,102,3833.557046
28, TN .1 to 1 Mn. ,20141221,20141227,52,923,4419.036762,84,3733.333333,76,3601.692524,91,4740.465116,111,4979.439252,78,4101.40845,89,4854.545454,77,4407.495741,80,4342.487883,75,4727.954971,76,5980.327868,44,4039.344262,43,3883.870967,830,4486.486486,0,0,103,4972.413793,141,3880.09828,231,4402.495745,448,4510.878034
29, TNrest 1 Mn.+ ,20141221,20141227,52,374,4467.259153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,4546.332574,77,4193.192868,58,4330.666666,97,3889.260143,94,4859.076923,125,4794.520547
30, UP .1 to 1 Mn. ,20141221,20141227,52,1111,2953.992244,205,3355.090112,141,2987.137452,118,2398.548094,121,3146.749226,80,2387.211367,116,3832.448377,64,2667.990074,85,3230.76923,67,2712.289156,40,2782.608695,49,3130.038022,24,2110.994764,611,2805.740057,500,3157.894736,201,2944.027898,285,2843.230403,281,3211.428571,345,2872.862453
31, UP 1 Mn.+ ,20141221,20141227,52,1026,3317.321016,138,3118.224613,152,4105.466237,107,2571.673819,120,3487.889273,81,2990.76923,98,3784.827586,48,2733.559322,65,3084.745762,64,3381.132075,53,4131.786542,56,3360,44,3696,0,0,1026,3317.321016,288,3444.92702,279,3198.362333,212,3554.491017,247,3134.138972
32, WB .1 to 1 Mn. ,20141221,20141227,52,397,3304.235818,0,0,0,0,0,0,0,0,33,2671.807228,41,3663.829787,25,2393.162393,0,0,0,0,0,0,46,3893.198992,0,0,342,3164.748003,55,4540.54054,43,3182.378854,97,3581.538461,103,3012.010443,153,3373.228346
33, WBrest  1 Mn.+ ,20141221,20141227,52,130,3185.995623,0,0,0,0,15,2847.457627,0,0,9,2826.168224,0,0,0,0,0,0,0,0,0,0,0,0,10,3294.117647,112,3200,18,3101.538461,18,3304.918032,22,3092.887029,29,3215.841584,62,3219.783616
34, GUJ L C I(WEF 30th Dec 2012) ,20141221,20141227,52,462,3376.076555,57,3197.328881,49,3683.221476,40,3006.711409,43,3107.096774,37,3350.943396,49,3586.928104,41,3869.662921,36,3286.956521,28,3563.636363,33,3696,27,3172.027972,22,3118.987341,305,3353.403141,156,3397.018794,19,2682.352941,59,2753.333333,114,3325,269,3632.797427
35, MP L C I(WEF 30th Dec 2012) ,20141221,20141227,52,745,3086.940436,70,3107.001321,78,3355.697823,68,2581.694915,100,3676.148796,51,2516.299559,72,3077.862595,66,3132.203389,68,3330.612244,53,3291.68207,47,3664.037122,38,2710.828025,32,2302.35546,483,2986.52926,262,3292.146596,75,2520,161,3331.034482,165,3014.681892,344,3170.159078
36, PHCHP L C I(WEF 30th Dec 2012) ,20141221,20141227,52,763,3537.086092,76,3536.842105,72,3774.102964,66,2945.01992,79,3759.773371,51,2823.06425,78,3600,64,3669.624573,75,3949.84326,48,3131.650485,60,4510.067114,52,3781.818181,42,3185.553047,386,3111.708253,376,4101.818181,92,3106.733668,208,3197.072278,202,3987.779083,261,3709.64467
37, RAJ L C I(WEF 30th Dec 2012) ,20141221,20141227,52,540,2729.652474,66,2910.23622,0,0,63,3019.686162,51,2677.5,43,2199.086757,48,2382.274741,0,0,56,2642.696629,0,0,0,0,0,0,0,0,317,2797.793538,222,2626.478873,47,2658.585858,126,2639.401496,99,2310,267,2980.465116
38, UP L C I(WEF 30th Dec 2012) ,20141221,20141227,52,1312,2660.743602,130,2615.568862,124,2781.308411,126,2448.582995,124,2540.487804,108,2559.09732,153,3045.49763,122,2723.72093,130,2699.629171,109,2698.89462,93,3491.396648,40,1884.992987,52,2089.952153,587,2782.225983,725,2569.891338,109,2384.375,247,2607.351555,217,2027.022518,739,3009.015996
39, *Pune ,20141221,20141227,52,642,4146.712802,0,0,59,3864.327485,77,3482.099596,58,4026.44628,66,3659.40594,64,4705.470459,0,0,48,4347.169811,0,0,53,5479.384615,46,4600,0,0,0,0,642,4146.712802,157,4076.661514,110,4152.808988,184,4320.335429,191,4041.309823
40, *Ahmedabad ,20141221,20141227,52,524,3668,96,4227.522935,0,0,68,3697.087378,0,0,0,0,0,0,36,3557.647058,40,3796.610169,0,0,0,0,31,3327.795527,0,0,0,0,524,3668,109,3666.066066,118,3650.828729,121,4127.51269,177,3439.676113
41, PCHP .1 to 1 Mn. ,20141221,20141227,52,472,3788.628762,65,4341.94831,55,4928,56,3452.477064,60,4743.529411,31,2584.615384,29,3280.80808,39,4427.027027,39,4160,29,3395.121951,21,2484.507042,25,3783.783783,22,3145.531914,0,0,401,3974.513274,51,3876.923076,109,2951.168412,92,3849.564134,220,4348.235294
42, Punjab 1Mn.+ ,20141221,20141227,52,349,3705.023696,0,0,0,0,32,2953.846153,46,4938.019169,27,2945.454545,30,3665.454545,0,0,0,0,23,3544.954128,26,4480,23,2960.91954,16,3733.333333,0,0,349,3705.023696,80,3472.868217,112,3628.929604,80,3662.12534,78,4227.096774
1, *Bangalore ,20141214,20141220,51,1073,4966.634522,93,3783.050847,79,3425.032258,124,4855.944055,121,5286.866059,101,4530.841121,122,5856,60,4262.156448,90,5871.84466,75,6086.956521,69,6962.162162,75,5338.98305,64,5734.4,0,0,1073,4966.634522,221,4738.736439,290,4411.045722,280,5348.493462,281,5479.744631
2, *Calcutta ,20141214,20141220,51,1560,4007.033101,144,4251.669595,133,3993.565683,134,3141.939986,152,4206.919275,122,3050,133,4051.49592,91,3323.47826,133,4743.949044,81,3557.647058,110,4967.741935,179,4637.162683,146,4623.562676,0,0,1560,4007.033101,241,3735.05535,342,3901.935483,361,4405.957137,615,3962.416107
3, *Chennai ,20141214,20141220,51,1147,4975.367931,104,4111.058823,79,3880.701754,105,4729.22252,114,4800,103,4194.90909,127,5659.416445,61,4465.359477,75,5650.224215,51,4371.428571,93,7022.022471,132,5913.6,105,5909.547738,655,4922.388727,493,5057.954198,230,4616.487455,300,5193.199381,322,5472.534142,296,4619.41477
4, *Delhi ,20141214,20141220,51,2147,3839.029322,284,3442.424242,259,3619.966722,264,3702.170283,227,4209.271523,208,3400.875912,199,4011.037792,119,3815.267175,146,4517.127071,122,3827.45098,95,4200,125,4298.874104,98,4437.735849,0,0,2147,3839.029322,658,3876.696475,563,3879.57342,330,3605.853658,596,3898.306404
5, *Hyderabad ,20141214,20141220,51,1090,5115.083798,108,3248.70188,121,4329.71246,117,4462.202043,114,4734.734239,96,4807.153502,127,6303.10192,74,5850.352941,118,8294.560669,72,6627.945205,55,7481.781376,48,5448.648648,39,5138.823529,186,4612.250922,903,5226.666666,172,4687.104622,235,5692.862292,310,5208,373,4936.116581
6, *Mumbai ,20141214,20141220,51,2212,3845.364238,260,3746.140651,213,3412.875536,273,3734.85342,224,4094.885745,216,3447.790973,236,4300.216919,152,3576.470588,156,4378.947368,136,4040.318302,138,4785.139318,108,3543.75,101,3745.695364,108,3163.731473,2104,3888.366976,365,3994.788273,524,3815.864759,589,3953.335996,734,3715.335944
8, APRest 1 Mn.+ ,20141214,20141220,51,418,5184.496124,0,0,0,0,32,3746.341463,50,6131.386861,0,0,57,6864.516129,48,5822.382671,54,7087.5,0,0,0,0,0,0,0,0,141,4940.145985,276,5299.2,73,4467.759562,73,5717.482517,120,6035.928143,152,4804.515522
9, Assam .5Mn.+ ,20141214,20141220,51,112,3903.734439,0,0,0,0,17,3939.310344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3661.950286,55,4190.47619,25,3652.173913,36,3876.923076,23,3697.607655,28,4396.261682
10, Bihar 1Mn.+ ,20141214,20141220,51,179,3032.980332,20,2357.894736,19,2837.333333,18,2774.311926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3032.980332,45,3143.451143,59,3406.185567,39,2842.516268,37,2702.608695
11, Chattisgarh .1 to 1Mn. ,20141214,20141220,51,320,3334.987593,42,3129.046563,33,2895.039164,37,3245.953002,46,3912.911392,0,0,0,0,0,0,39,4382.608695,21,2724.324324,0,0,0,0,0,0,172,3192.928176,147,3493.069306,48,2953.846153,69,3022.685788,74,3613.953488,129,3544.071954
12, Guj .1 to 1 Mn. ,20141214,20141220,51,472,3096.895137,63,3271.71561,53,2977.926421,49,2814.358974,42,2921.73913,36,3008.955223,40,3918.367346,32,2851.989389,40,3154.929577,29,2760.339943,31,3801.459854,31,3054.545454,26,2991.780821,303,3153.903345,169,2999.683042,35,2496.815286,105,3138.790035,104,2784.38247,228,3373.315719
13, Guj 1 Mn.+ (Including Ahmedabad) ,20141214,20141220,51,1268,3607.519051,196,4042.725598,126,3473.010664,173,3626.200873,156,4206.741573,99,3054.545454,96,3190.504451,75,3610.315186,83,4231.866464,71,3130.708661,70,4192.513368,73,3173.091849,51,3060,0,0,1268,3607.519051,169,3104.647348,276,3474.55976,304,3822.754491,519,3758.275862
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20141214,20141220,51,276,2898.905908,34,2527.433628,25,2276.422764,34,2494.323144,32,2978.393351,22,2992.71255,28,3550.188679,27,3347.601476,24,3416.949152,0,0,0,0,0,0,0,0,171,2812.334801,105,3051.903114,66,2887.5,75,2625,49,3332.793522,85,2923.23439
15, KAR .1 to 1 Mn. ,20141214,20141220,51,864,4128.914805,84,3084.590163,71,2993.224592,103,4364.186633,88,4033.83356,65,3557.003257,91,4861.049284,63,4419.20668,82,5728.066528,62,4901.647058,53,5176.744186,46,3873.68421,56,4458.767772,589,4341.904344,275,3736.352608,87,4037.56906,166,3453.622291,260,4146.179401,352,4573.549883
16, Kerala .1 to 1 Mn. ,20141214,20141220,51,363,2906.76835,46,3561.290322,33,2887.5,29,2737.078651,0,0,0,0,31,2777.6,0,0,28,3278.04878,32,3339.130434,0,0,33,2678.260869,49,3517.948717,215,2759.358288,148,3151.330798,27,2527.019498,58,3138.164251,84,2933.887733,194,2890.643015
17, Kerala 1 Mn.+ ,20141214,20141220,51,120,3040.723981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3990,11,3422.222222,69,2995.348837,51,3104.347826,19,2812.334801,19,2584.615384,34,3087.567567,48,3346.058091
18, MAH .1 to 1 Mn. ,20141214,20141220,51,1078,3708.487764,126,3279.318357,129,3701.45175,130,3649.122807,116,4424.063564,105,3363.20305,109,4069.333333,74,3410.699588,72,4038.731218,63,4086.486486,44,4373.964497,58,3524.050632,53,3279.558011,382,3598.317914,695,3765.844218,124,3272.898664,261,3541.84168,284,4116.652286,409,3714.162162
19, MAHA L C I ,20141214,20141220,51,975,3527.891449,126,3516.279069,92,3072.763419,96,3556.339581,123,4067.716535,107,3091.315563,89,3581.317365,61,3327.272727,76,4417.993079,59,4029.268292,51,3584.937238,50,3163.841807,45,3294.117647,591,3480.126182,383,3594.636871,92,3619.672131,230,3867.867867,279,3584.856596,374,3290.494893
20, MAHrest 1 Mn.+ (Including Pune) ,20141214,20141220,51,1026,3872.567962,111,3950.847457,97,3391.467221,129,3701.45175,108,4452.515337,100,3221.47651,103,4184.764207,68,4029.629629,86,4280.888888,58,3670.056497,61,4417.241379,64,4200,41,3532.307692,0,0,1026,3872.567962,225,3925.233644,194,3718.425556,261,3888.957871,345,3905.660377
21, MP .1 to 1 Mn. ,20141214,20141220,51,466,3153.595166,89,3572.759856,51,2934.246575,53,2895.609756,55,4017.391304,30,2260.089686,54,3803.773584,28,2877.06422,26,2951.351351,0,0,0,0,0,0,19,2671.129707,312,3245.572755,154,2984.083044,54,2994.059405,92,3154.285714,61,3124.390243,259,3195.886889
22, MP 1 Mn.+ ,20141214,20141220,51,504,3785.915492,74,3934.177215,0,0,58,3430.985915,63,4200,39,3284.210526,0,0,0,0,45,5108.108108,0,0,0,0,0,0,0,0,0,0,504,3785.915492,103,3964.261168,93,3143.661971,113,3874.285714,196,4050.184501
23, Orissa .1 to 1 Mn. ,20141214,20141220,51,337,3657.364341,0,0,0,0,42,3352.019002,0,0,41,3805.524861,36,4564.528301,20,2871.794871,32,4498.744769,0,0,0,0,0,0,0,0,220,3383.066361,117,4315.257958,81,3733.333333,83,3820.273972,72,3768.224299,101,3414.084507
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20141214,20141220,51,900,3421.201493,136,3715.121951,89,3809.426751,94,2835.188509,106,3768.888888,70,2921.73913,69,3331.034482,65,3401.869158,65,4282.352941,48,2775.903614,48,3271.399594,62,3872.118959,48,3225.6,335,3072.052401,565,3667.697063,154,3527.198364,249,3278.369905,176,3379.2,320,3502.28013
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20141214,20141220,51,496,3422.797288,65,3076.056338,57,3450.81081,57,2960.123647,53,3896.717724,44,3213.913043,46,3912.911392,24,3137.74319,28,4072.727272,33,3213.913043,33,4281.081081,31,3285.804416,26,3701.694915,0,0,496,3422.797288,121,3560.070052,152,3371.089108,115,3339.671564,108,3439.620853
26, Rajasthan .1 to 1 Mn. ,20141214,20141220,51,471,2916.623663,57,2474.418604,52,2887.933884,56,2986.666666,47,2929.870129,39,3054.545454,41,2882.008368,37,3032.195121,42,3675,29,2752.542372,31,2942.372881,25,2978.723404,14,2542.702702,279,2843.312101,192,3030.155002,69,2769.892473,132,3112.421052,131,2899.604743,139,2837.424058
27, Rajasthan 1 Mn+ ,20141214,20141220,51,290,3341.563786,41,3174.193548,26,3259.701492,42,3164.12556,35,3596.330275,28,2868.292682,27,3811.764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,3341.563786,67,3126.666666,76,3228.318584,43,2821.875,104,3908.724832
28, TN .1 to 1 Mn. ,20141214,20141220,51,926,4433.399829,66,3177.077363,71,3110.299869,90,4688.372093,108,4937.142857,78,4268.403908,92,4586.350148,78,4722.162162,85,5358.348968,74,4243.003412,85,5700.598802,49,4461.788617,51,5025.219941,812,4389.189189,0,0,124,4470.386266,118,3868.09756,223,4221.295774,460,4703.590992
29, TNrest 1 Mn.+ ,20141214,20141220,51,354,4228.36829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,4347.334851,70,3811.993517,54,4032,91,3648.68735,91,4762.616822,119,4523.076923
30, UP .1 to 1 Mn. ,20141214,20141220,51,1142,3036.416871,196,3236.167076,134,2805.233644,122,2479.854809,131,3406.811145,98,2924.333925,119,3931.563421,64,2402.681564,96,3724.711316,59,2757.162726,47,3183.870967,49,3004.379562,25,2176.165803,621,2851.660516,521,3290.526315,206,3017.262423,295,2942.992874,280,3200,361,3006.096654
31, UP 1 Mn.+ ,20141214,20141220,51,1147,3708.545034,162,3660.524546,142,3835.369774,132,3172.532188,140,4069.204152,87,3212.307692,103,3977.931034,57,3044.833068,80,3775.280898,78,4127.244094,64,4778.666666,59,3797.701149,43,3822.222222,0,0,1147,3708.545034,333,3983.196867,291,3335.926305,226,3789.221556,296,3755.891238
32, WB .1 to 1 Mn. ,20141214,20141220,51,413,3437.404012,0,0,0,0,0,0,0,0,32,2590.843373,40,3574.468085,0,0,0,0,0,0,0,0,50,4329.896907,0,0,360,3334.987593,53,4332.846715,44,3256.387665,101,3729.230769,110,3216.710182,158,3483.464566
33, WBrest  1 Mn.+ ,20141214,20141220,51,130,3185.995623,0,0,0,0,0,0,14,2800,11,3454.205607,0,0,0,0,0,0,0,0,0,0,0,0,10,3428.571428,115,3252.525252,16,2937.704918,17,3121.311475,23,3233.472803,26,2951.351351,64,3288.073394
34, GUJ L C I(WEF 30th Dec 2012) ,20141214,20141220,51,455,3324.923879,52,2912,49,3691.47982,38,2856.375838,44,3179.354838,38,3441.509433,48,3513.72549,44,4017.391304,37,3453.333333,24,3113.513513,27,3128.275862,29,3492.473118,24,3150,310,3408.376963,145,3157.485418,21,2964.705882,61,2846.666666,114,3325,259,3497.749196
35, MP L C I(WEF 30th Dec 2012) ,20141214,20141220,51,739,3062.079171,60,2666.666666,72,3093.606138,64,2435.334088,100,3620.689655,56,2726.956521,74,3220.725388,66,3242.105263,72,3526.530612,54,3404.127579,48,3812.765957,39,2636.619718,33,2329.411764,482,2980.345969,257,3229.319371,77,2587.2,159,3289.655172,171,3124.306688,331,3050.356555
36, PHCHP L C I(WEF 30th Dec 2012) ,20141214,20141220,51,720,3337.748344,69,3211.080332,66,3459.594383,68,3034.262948,78,3712.181303,52,2878.418451,77,3553.846153,57,3109.090909,73,4054.214876,47,3418.181818,54,3893.562231,39,2696.296296,40,2940.919037,373,3006.909788,346,3774.545454,88,2971.658291,189,2905.032021,188,3711.398354,254,3610.152284
37, RAJ L C I(WEF 30th Dec 2012) ,20141214,20141220,51,576,2911.629306,77,3664.589235,43,2626.90909,68,3259.343794,54,2761.643835,50,3099.630996,52,2667.480916,0,0,65,3216.494845,36,2290.90909,0,0,0,0,0,0,327,2886.052009,249,2945.915492,43,2432.323232,153,3204.987531,107,2496.666666,272,3036.279069
38, UP L C I(WEF 30th Dec 2012) ,20141214,20141220,51,1224,2482.279092,121,2329.856733,112,2644.553759,118,2293.117408,121,2479.02439,91,2080,142,2826.540284,114,2867.065868,135,2894.703254,94,2360.538116,85,2884.848484,41,1620.705882,49,2076.166456,541,2564.198053,684,2424.559552,102,2231.25,243,2565.127238,224,2088.346281,656,2673.32929
39, *Pune ,20141214,20141220,51,634,4095.040369,0,0,60,3555.555555,78,3527.321668,61,4234.710743,70,3881.188118,63,4631.947483,0,0,51,4521.372031,0,0,47,4800,51,4966.956521,0,0,0,0,634,4095.040369,157,4076.661514,109,4115.056179,180,4226.415094,188,3977.833753
40, *Ahmedabad ,20141214,20141220,51,519,3633,97,4288.421052,0,0,69,3751.45631,0,0,0,0,0,0,0,0,42,4200,0,0,0,0,27,2668.235294,0,0,0,0,519,3633,100,3363.363363,110,3403.314917,124,4229.847715,184,3575.708502
41, PCHP .1 to 1 Mn. ,20141214,20141220,51,415,3331.103678,55,3673.956262,47,4211.2,44,2768.539325,61,4445.986984,27,2285.138539,33,3195.389048,29,2908.656716,36,4634.482758,0,0,18,2688,22,3158.974358,22,3080,0,0,364,3607.78761,47,3572.850678,104,2979.028132,90,3765.877957,173,3287.782805
42, Punjab 1Mn.+ ,20141214,20141220,51,326,3461.946902,0,0,0,0,29,2714.206128,43,4404.878048,26,2921.73913,32,3785.915492,0,0,0,0,25,3514.644351,26,4526.42487,20,2847.457627,17,3615.189873,0,0,326,3461.946902,75,3364.485981,108,3495.953757,78,3517.852348,64,3402.531645
1, *Bangalore ,20141207,20141213,50,1053,4874.059787,95,3864.406779,77,3338.32258,121,4738.461538,118,5155.786736,99,4441.121495,122,5856,61,4099.2,89,5761.84971,75,6191.646191,66,6781.651376,70,5192.05298,60,5347.480106,0,0,1053,4874.059787,214,4588.640714,284,4317.828054,280,5348.493462,274,5343.238537
2, *Calcutta ,20141207,20141213,50,1497,3845.21061,135,3985.940246,117,3513.136729,134,3141.939986,140,3874.794069,120,3000,128,3899.184043,89,3278.947368,127,4578.540772,81,3489.230769,104,4728.552097,177,4606.661502,145,4527.88104,0,0,1497,3845.21061,243,3766.05166,342,3901.935483,332,4052.015982,581,3743.355704
3, *Chennai ,20141207,20141213,50,1132,4910.302091,108,4393.220338,79,3749.152542,97,4249.28292,107,4505.263157,93,3891.407222,133,5926.79045,59,4263.225806,86,6322.975929,54,4414.59854,74,5768.909512,133,6163.862068,108,6048,651,4892.328338,481,4934.839694,231,4692.623941,300,5140.234574,289,4911.68437,312,4869.112865
4, *Delhi ,20141207,20141213,50,2098,3751.41291,281,3406.060606,261,3647.920133,264,3702.170283,226,4190.728476,200,3270.072992,187,3769.166166,116,3824.926398,136,4188.450962,118,3761.669829,100,4468.085106,121,3974.193548,87,3923.758389,0,0,2098,3751.41291,623,3670.489216,534,3679.737489,357,3900.878048,584,3819.817013
5, *Hyderabad ,20141207,20141213,50,1093,5129.162011,101,3127.741935,111,3844.948453,122,4652.894438,116,4872,102,5100,136,6661.224489,70,5821.782178,116,8292.765957,75,6511.627906,54,7228.685258,50,5733.788395,41,5318.918918,179,4438.671586,913,5284.547803,184,5014.111922,226,5474.837779,308,5174.4,374,4949.350137
6, *Mumbai ,20141207,20141213,50,2196,3817.549668,251,3625.795356,218,3483.024251,271,3687.970838,221,4011.669367,222,3546.932952,221,4107.079646,140,3474.150664,144,4178.238341,135,3883.561643,141,4790.293225,123,3936,108,3831.890179,99,2900.087183,2097,3875.430394,352,3810.309278,503,3690.936885,606,4073.949579,734,3710.863677
8, APRest 1 Mn.+ ,20141207,20141213,50,432,5358.139534,0,0,0,0,36,4244.210526,49,5776.842105,0,0,57,7041.17647,44,5495.91078,57,7337.931034,0,0,0,0,0,0,0,0,137,4800,296,5683.2,71,4306.137184,73,5784.90566,125,6185.56701,162,5174.144486
9, Assam .5Mn.+ ,20141207,20141213,50,109,3799.170124,0,0,0,0,16,3924.087591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3597.705544,53,4038.095238,21,3192.76018,37,3813.496932,21,3458.823529,30,4710.280373
10, Bihar 1Mn.+ ,20141207,20141213,50,176,2982.14826,23,2711.578947,21,3136,23,2949.61832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2982.14826,42,2933.887733,52,3002.061855,28,2977.215189,55,3054.545454
11, Chattisgarh .1 to 1Mn. ,20141207,20141213,50,329,3428.784119,48,3483.36933,33,2988.679245,38,3176.119402,48,4323.860589,0,0,0,0,0,0,38,3990,24,2859.574468,0,0,0,0,0,0,171,3174.36464,158,3754.455445,49,3015.384615,74,3175.478927,76,3788.724035,131,3604.914004
12, Guj .1 to 1 Mn. ,20141207,20141213,50,462,3031.282952,61,3077.477477,52,3017.61658,50,2871.794871,45,3117.525773,36,2676.106194,34,3320.930232,36,3313.972602,39,2958.013544,23,2327.710843,29,3492.473118,32,3318.518518,25,3157.894736,291,3028.996282,171,3035.18225,34,2425.477707,103,3079.003558,124,3325.139664,201,2972.535211
13, Guj 1 Mn.+ (Including Ahmedabad) ,20141207,20141213,50,1202,3419.745977,193,3830.360307,122,3549.090909,154,3270.79646,129,3478.651685,103,3143.32425,96,3190.504451,73,3132.567049,81,4062.089552,65,2983.606557,63,3949.253731,73,3364.609053,50,2931.937172,0,0,1202,3419.745977,175,3214.871514,268,3373.847883,282,3546.107784,477,3454.137931
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20141207,20141213,50,272,2856.892778,37,2806.320541,24,2138.992042,33,2543.119266,30,2913.294797,0,0,26,3065.263157,28,3312.676056,0,0,0,0,0,0,0,0,0,0,169,2779.441997,103,2993.771626,68,2975,80,2800,44,2992.71255,80,2751.279426
15, KAR .1 to 1 Mn. ,20141207,20141213,50,909,4343.962451,83,3078.145695,81,3376.674937,114,5053.298153,91,4171.350613,74,3813.496932,96,5128.139904,65,4324.752475,78,5672.727272,59,4943.640897,58,5665.116279,51,4349.238578,60,4561.085972,633,4666.25713,276,3749.939344,88,4083.9779,187,3890.526315,271,4394.594594,363,4655.267175
16, Kerala .1 to 1 Mn. ,20141207,20141213,50,348,2786.653956,38,2969.302325,0,0,26,2474.787535,0,0,0,0,29,2626.415094,0,0,0,0,28,3232.98969,0,0,34,2650.580046,46,3247.058823,204,2618.181818,143,3044.86692,27,2412.765957,47,2614.569536,82,2864.033264,191,2845.94235
17, Kerala 1 Mn.+ ,20141207,20141213,50,114,2888.687782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3266.666666,10,3775.280898,67,2908.527131,47,2860.869565,15,2545.454545,18,2774.311926,31,2901.392757,50,3049.001814
18, MAH .1 to 1 Mn. ,20141207,20141213,50,1045,3594.962629,125,3258.339798,130,3723.785166,126,3612.286689,108,4118.955732,100,3131.407269,106,3961.735261,69,3450,64,3694.84536,60,3530.647985,43,3991.16022,60,3612.903225,53,3322.388059,357,3362.825904,688,3727.914852,108,2981.758422,262,3476.777251,264,3841.663057,411,3723.267727
19, MAHA L C I ,20141207,20141213,50,968,3502.562998,120,3346.058091,92,3072.763419,94,3451.803278,120,3968.503937,107,3112.727272,91,3661.796407,62,3597.927461,73,4228.965517,57,3762.671905,55,4228.832951,53,3231.941923,44,2968.674698,587,3456.572029,381,3575.865921,86,3383.606557,223,3750.15015,275,3533.460803,385,3387.274155
20, MAHrest 1 Mn.+ (Including Pune) ,20141207,20141213,50,1012,3819.725904,103,3721.290322,102,3515.076923,133,3819.487179,111,4542.75274,91,3107.317073,105,4297.198538,67,3436.946564,85,4231.111111,53,3575.903614,59,4164.705882,58,3769.439071,46,4088.888888,0,0,1012,3819.725904,234,4082.24299,205,3929.264118,255,3799.556541,318,3600
21, MP .1 to 1 Mn. ,20141207,20141213,50,428,2896.435045,77,3270.79646,52,2773.333333,49,2883.362521,48,3346.058091,26,1858.723404,47,3463.157894,25,2514.970059,28,3221.917808,0,0,0,0,0,0,17,2380,286,2975.108359,142,2751.557093,55,3186.206896,94,3193.528816,55,2510.869565,224,2829.473684
