RCLNT,RYEAR,DOCNR,RLDNR,RBUKRS,DOCLN,ACTIV,RMVCT,RTCUR,RUNIT,AWTYP,RRCTY,RVERS,LOGSYS,RACCT,COST_ELEM,RCNTR,PRCTR,RFAREA,RBUSA,KOKRS,SEGMENT,ZZZONE,SCNTR,PPRCTR,SFAREA,SBUSA,RASSC,PSEGMENT,TSL,HSL,KSL,OSL,MSL,WSL,DRCRK,POPER,RWCUR,GJAHR,BUDAT,BELNR,BUZEI,BSCHL,BSTAT,LINETYPE,XSPLITMOD,USNAM,KUNNR
300,2014,2800053224,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI12,1000,,,,,,,,,0.08,0.08,0,0,0,0.08,S,10,INR,2014,00:00.0,2800053224,1,2,,2000,X,14000016,E-R-C-2892
300,2014,2800053225,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-25427.97,-25427.97,0,0,0,-25427.97,H,10,INR,2014,00:00.0,2800053225,1,11,,2000,X,14000016,W-R-C-3091
300,2014,2800053225,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,-1292.01,-1292.01,0,0,0,-1292.01,H,10,INR,2014,00:00.0,2800053225,1,11,,2000,X,14000016,W-R-C-3091
300,2014,2800053225,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053225,1,11,,2000,X,14000016,W-R-C-3091
300,2014,2800053226,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI12,1000,,,,,,,,,3937.48,3937.48,0,0,0,3937.48,S,10,INR,2014,00:00.0,2800053226,1,1,,2000,X,17000007,E-R-C-2779
300,2014,2800053226,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI12,1000,,,,,,,,,0.52,0.52,0,0,0,0.52,S,10,INR,2014,00:00.0,2800053226,1,1,,2000,X,17000007,E-R-C-2779
300,2014,2800053227,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI11,1000,,,,,,,,,1968.74,1968.74,0,0,0,1968.74,S,10,INR,2014,00:00.0,2800053227,1,1,,2000,X,17000007,N-A-M-1169
300,2014,2800053227,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI11,1000,,,,,,,,,0.26,0.26,0,0,0,0.26,S,10,INR,2014,00:00.0,2800053227,1,1,,2000,X,17000007,N-A-M-1169
300,2014,2800053228,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI11,1000,,,,,,,,,5906.26,5906.26,0,0,0,5906.26,S,10,INR,2014,00:00.0,2800053228,1,1,,2000,X,17000007,N-R-C-2415
300,2014,2800053228,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI11,1000,,,,,,,,,-0.26,-0.26,0,0,0,-0.26,H,10,INR,2014,00:00.0,2800053228,1,12,,2000,X,17000007,N-R-C-2415
300,2014,2800053229,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,3984.74,3984.74,0,0,0,3984.74,S,10,INR,2014,00:00.0,2800053229,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053229,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,0.26,0.26,0,0,0,0.26,S,10,INR,2014,00:00.0,2800053229,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053230,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,4087.63,4087.63,0,0,0,4087.63,S,10,INR,2014,00:00.0,2800053230,1,1,,2000,X,17000007,S-G-K-1025
300,2014,2800053230,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,0.37,0.37,0,0,0,0.37,S,10,INR,2014,00:00.0,2800053230,1,1,,2000,X,17000007,S-G-K-1025
300,2014,2800053231,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,3937.48,3937.48,0,0,0,3937.48,S,10,INR,2014,00:00.0,2800053231,1,1,,2000,X,17000007,S-R-C-1899
300,2014,2800053231,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,0.52,0.52,0,0,0,0.52,S,10,INR,2014,00:00.0,2800053231,1,1,,2000,X,17000007,S-R-C-1899
300,2014,2800053232,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1550.01,1550.01,0,0,0,1550.01,S,10,INR,2014,00:00.0,2800053232,1,1,,2000,X,17000007,S-R-S-2340
300,2014,2800053232,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.01,-0.01,0,0,0,-0.01,H,10,INR,2014,00:00.0,2800053232,1,12,,2000,X,17000007,S-R-S-2340
300,2014,2800053233,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,300,300,0,0,0,300,S,10,INR,2014,00:00.0,2800053233,1,1,,2000,X,17000007,S-R-S-2340
300,2014,2800053233,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,300,300,0,0,0,300,S,10,INR,2014,00:00.0,2800053233,1,1,,2000,X,17000007,S-R-S-2340
300,2014,2800053234,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1199.98,1199.98,0,0,0,1199.98,S,10,INR,2014,00:00.0,2800053234,1,1,,2000,X,17000007,W-A-M-1414
300,2014,2800053234,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,0.02,0.02,0,0,0,0.02,S,10,INR,2014,00:00.0,2800053234,1,1,,2000,X,17000007,W-A-M-1414
300,2014,2800053235,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1199.98,1199.98,0,0,0,1199.98,S,10,INR,2014,00:00.0,2800053235,1,1,,2000,X,17000007,W-A-M-1414
300,2014,2800053235,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,0.02,0.02,0,0,0,0.02,S,10,INR,2014,00:00.0,2800053235,1,1,,2000,X,17000007,W-A-M-1414
300,2014,2800053236,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,7875,7875,0,0,0,7875,S,10,INR,2014,00:00.0,2800053236,1,1,,2000,X,17000007,W-C-U-242
300,2014,2800053237,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,300,300,0,0,0,300,S,10,INR,2014,00:00.0,2800053237,1,1,,2000,X,17000007,W-R-S-1922
300,2014,2800053237,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,300,300,0,0,0,300,S,10,INR,2014,00:00.0,2800053237,1,1,,2000,X,17000007,W-R-S-1922
300,2014,2800053238,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI12,1000,,,,,,,,,1550,1550,0,0,0,1550,S,10,INR,2014,00:00.0,2800053238,1,1,,2000,X,17000007,E-S-C-1870
300,2014,2800053239,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI11,1000,,,,,,,,,775,775,0,0,0,775,S,10,INR,2014,00:00.0,2800053239,1,1,,2000,X,17000007,N-R-C-2415
300,2014,2800053240,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI11,1000,,,,,,,,,1899.99,1899.99,0,0,0,1899.99,S,10,INR,2014,00:00.0,2800053240,1,1,,2000,X,17000007,N-T-C-1443
300,2014,2800053240,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI11,1000,,,,,,,,,0.01,0.01,0,0,0,0.01,S,10,INR,2014,00:00.0,2800053240,1,1,,2000,X,17000007,N-T-C-1443
300,2014,2800053241,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1900,1900,0,0,0,1900,S,10,INR,2014,00:00.0,2800053241,1,1,,2000,X,17000007,W-R-C-2177
300,2014,2800053242,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1900,1900,0,0,0,1900,S,10,INR,2014,00:00.0,2800053242,1,1,,2000,X,17000007,W-R-C-2177
300,2014,2800053243,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1899.98,1899.98,0,0,0,1899.98,S,10,INR,2014,00:00.0,2800053243,1,1,,2000,X,17000007,W-R-C-2710
300,2014,2800053243,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,0.02,0.02,0,0,0,0.02,S,10,INR,2014,00:00.0,2800053243,1,1,,2000,X,17000007,W-R-C-2710
300,2014,2800053244,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI12,1000,,,,,,,,,3419.98,3419.98,0,0,0,3419.98,S,10,INR,2014,00:00.0,2800053244,1,1,,2000,X,17000007,E-B-U-269
300,2014,2800053244,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI12,1000,,,,,,,,,0.02,0.02,0,0,0,0.02,S,10,INR,2014,00:00.0,2800053244,1,1,,2000,X,17000007,E-B-U-269
300,2014,2900001495,0L,1030,2,RFBU,,INR,,BKPF,0,1,,225852,,,10300101,,1000,1000,,,,,,,,,-24387697,-24387697,-24387697,0,0,-24387697,H,9,INR,2014,00:00.0,2900001495,2,11,,2000,X,10700113,2300000
300,2014,2900003195,0L,1060,2,RFBU,,INR,,BKPF,0,1,,269900,,,10601M01,,1000,1000,,,,,,,,,-5820000,-5820000,-5820000,0,0,-5820000,H,10,INR,2014,00:00.0,2900003195,2,17,,2000,X,ZEELEVPL_5,1500231
300,2014,2900003268,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,27501,27501,0,0,0,27501,S,9,INR,2014,00:00.0,2900003268,1,1,,2000,X,14000328,W-R-C-3185
300,2014,2900003281,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,27501,27501,0,0,0,27501,S,9,INR,2014,00:00.0,2900003281,1,1,,2000,X,14000328,S-R-C-3183
300,2014,2900003282,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,27501,27501,0,0,0,27501,S,9,INR,2014,00:00.0,2900003282,1,1,,2000,X,14000328,E-R-C-3172
300,2014,2900003283,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,27501,27501,0,0,0,27501,S,9,INR,2014,00:00.0,2900003283,1,1,,2000,X,14000328,W-R-C-3186
300,2014,2900003284,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,27501,27501,0,0,0,27501,S,9,INR,2014,00:00.0,2900003284,1,1,,2000,X,14000328,E-R-C-3182
300,2014,2900011255,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225906,,,20001M01,,1000,1000,,,,,,,1000,,-195202.5,-195202.5,-12463679.63,0,0,-195202.5,H,9,USD,2014,00:00.0,2900011255,1,14,,2000,X,10100858,1301545
300,2014,2900011256,0L,2000,2,RFBU,410,USD,,BKPF,0,1,,220000,,,20001M01,,1000,1000,,,,,,,2060,,-4730,-4730,-302010.5,0,0,-4730,H,9,USD,2014,00:00.0,2900011256,2,14,,2000,X,10100858,1700334
300,2014,2900011263,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20004M01,,1000,1000,,,,,,,,,-140,-140,-8939,0,0,-140,H,9,USD,2014,00:00.0,2900011263,2,16,,2000,X,20000003,1302151
300,2014,2900011264,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20004M01,,1000,1000,,,,,,,,,-2410,-2410,-153878.5,0,0,-2410,H,9,USD,2014,00:00.0,2900011264,2,16,,2000,X,20000003,1301521
300,2014,2900011266,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20005M03,,1000,1000,,,,,,,,,-38,-38,-2426.3,0,0,-38,H,9,USD,2014,00:00.0,2900011266,2,16,,2000,X,20000003,1302035
300,2014,2900011269,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225017,,,20002M10,,1000,1000,,,,,,,,,113114.72,113114.72,7222374.87,0,0,113114.72,S,9,USD,2014,00:00.0,2900011269,2,4,,2000,X,10100858,1700585
300,2014,2900011270,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-150,-150,-9577.5,0,0,-150,H,9,USD,2014,00:00.0,2900011270,2,16,,2000,X,20000003,1301885
300,2014,2900011271,0L,2000,4,RFBU,,USD,,BKPF,0,1,,225017,,,20009M01,,1000,1000,,,,,,,,,171332.23,171332.23,10939562.89,0,0,171332.23,S,9,USD,2014,00:00.0,2900011271,4,4,,2000,X,10100858,1700585
300,2014,2900011272,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-36,-36,-2298.6,0,0,-36,H,9,USD,2014,00:00.0,2900011272,2,16,,2000,X,20000003,1301916
300,2014,2900011273,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-75,-75,-4788.75,0,0,-75,H,9,USD,2014,00:00.0,2900011273,2,16,,2000,X,20000003,1700113
300,2014,2900011274,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-75,-75,-4788.75,0,0,-75,H,9,USD,2014,00:00.0,2900011274,2,16,,2000,X,20000003,1700562
300,2014,2900011275,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-25,-25,-1596.25,0,0,-25,H,9,USD,2014,00:00.0,2900011275,2,16,,2000,X,20000003,1302199
300,2014,2900011276,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-27,-27,-1723.95,0,0,-27,H,9,USD,2014,00:00.0,2900011276,2,16,,2000,X,20000003,1302031
300,2014,2900011277,0L,2000,2,RFBU,,USD,,BKPF,0,1,,225010,,,20001M01,,1000,1000,,,,,,,,,-60,-60,-3831,0,0,-60,H,9,USD,2014,00:00.0,2900011277,2,16,,2000,X,20000003,1302179
300,2014,4200000153,0L,1030,1,RFBU,,INR,,BKPF,0,1,,225852,,,10300101,,1000,1000,,,,,,,,,57869450,57869450,57869450,0,0,57869450,S,10,INR,2014,00:00.0,4200000153,1,5,,2000,X,10700113,2300035
300,2014,4200000154,0L,1030,1,RFBU,,INR,,BKPF,0,1,,269900,,,10300101,,1000,1000,,,,,,,,,60000000,60000000,60000000,0,0,60000000,S,10,INR,2014,00:00.0,4200000154,1,5,,2000,X,10700113,1500151
300,2014,4200000155,0L,1030,2,RFBU,,INR,,BKPF,0,1,,269900,,,10300101,,1000,1000,,,,,,,,,-110000000,-110000000,-110000000,0,0,-110000000,H,10,INR,2014,00:00.0,4200000155,2,11,,2000,X,10700113,1500151
